"cohort","profile_id","method","profile_mae","barrier_abs_error"
"E018_exposed_development","826ddda52a29e8c5a48fe167c5bd0a69","learned_active","0.11111844625964092","0.0"
"E018_exposed_development","826ddda52a29e8c5a48fe167c5bd0a69","learned_equal","0.17414555310670346","0.1406613367149916"
"E018_exposed_development","826ddda52a29e8c5a48fe167c5bd0a69","learned_variance","0.1855478047412089","0.11167488369075684"
"E018_exposed_development","826ddda52a29e8c5a48fe167c5bd0a69","path_gp_active","0.5947925170771046","0.08711005935702598"
"E018_exposed_development","826ddda52a29e8c5a48fe167c5bd0a69","path_gp_variance","0.43225178042199125","0.08694016677071126"
"E018_exposed_development","826ddda52a29e8c5a48fe167c5bd0a69","random_path_gp","0.44244439206084324","0.929013144791953"
"E018_exposed_development","826ddda52a29e8c5a48fe167c5bd0a69","zero_shot_active","0.16396999080821267","0.07545695707602373"
"E018_exposed_development","9ed615d87917b02f540d4d81ce397036","equal_spacing_interpolation","0.2958767892171939","0.8029760746285319"
"E018_exposed_development","9ed615d87917b02f540d4d81ce397036","learned_active","0.23490725677629673","0.0"
"E018_exposed_development","9ed615d87917b02f540d4d81ce397036","learned_equal","0.22391006832332686","0.40047354514313493"
"E018_exposed_development","9ed615d87917b02f540d4d81ce397036","learned_variance","0.22587015315514872","0.3507682042335851"
"E018_exposed_development","9ed615d87917b02f540d4d81ce397036","path_gp_active","0.5927225878109544","1.00615659262985"
"E018_exposed_development","9ed615d87917b02f540d4d81ce397036","path_gp_variance","0.5846676935469046","0.7099551790785266"
"E018_exposed_development","9ed615d87917b02f540d4d81ce397036","random_path_gp","0.6666497660049016","0.5474015864898011"
"E018_exposed_development","9ed615d87917b02f540d4d81ce397036","zero_shot_active","0.2933979242596347","0.0"
"E018_exposed_development","a63066868938a7365982a1bdd4cbd994","equal_spacing_interpolation","0.9376147980300525","0.0"
"E018_exposed_development","a63066868938a7365982a1bdd4cbd994","learned_active","0.6738532399656237","0.15410229589393154"
"E018_exposed_development","a63066868938a7365982a1bdd4cbd994","learned_equal","0.1796603336058694","0.0"
"E018_exposed_development","a63066868938a7365982a1bdd4cbd994","learned_variance","0.1578490341390434","0.0"
"E018_exposed_development","a63066868938a7365982a1bdd4cbd994","path_gp_active","2.102794056739192","3.097914868791122"
"E018_exposed_development","a63066868938a7365982a1bdd4cbd994","path_gp_variance","1.0344434528632105","0.11267993204159765"
"E018_exposed_development","a63066868938a7365982a1bdd4cbd994","random_path_gp","1.7017174604446343","1.3106530503319618"
"E018_exposed_development","a63066868938a7365982a1bdd4cbd994","zero_shot_active","0.5971053798937315","0.0"
"E018_exposed_development","be5b00ff8ccf1f9c40beb9346a5baca6","equal_spacing_interpolation","0.7832348710964855","0.37047772845835425"
"E018_exposed_development","be5b00ff8ccf1f9c40beb9346a5baca6","learned_active","0.13990006510805617","0.0"
"E018_exposed_development","be5b00ff8ccf1f9c40beb9346a5baca6","learned_equal","0.34339956656167264","0.2055669863423617"
"E018_exposed_development","be5b00ff8ccf1f9c40beb9346a5baca6","learned_variance","0.4516752780757007","0.3568475820091628"
"E018_exposed_development","be5b00ff8ccf1f9c40beb9346a5baca6","path_gp_active","0.5381093374627445","0.0"
"E018_exposed_development","be5b00ff8ccf1f9c40beb9346a5baca6","path_gp_variance","0.6652631730228283","0.11154840337681726"
"E018_exposed_development","be5b00ff8ccf1f9c40beb9346a5baca6","random_path_gp","0.9668253745553796","1.5653993799632977"
"E018_exposed_development","be5b00ff8ccf1f9c40beb9346a5baca6","zero_shot_active","0.1492036849309358","0.0"
"E018_exposed_development","c64d686c231ba3a8221074bd4d1ce0d2","equal_spacing_interpolation","0.2226155485752516","0.3848133077262901"
"E018_exposed_development","c64d686c231ba3a8221074bd4d1ce0d2","learned_active","0.547715152114697","0.2699233042733047"
"E018_exposed_development","c64d686c231ba3a8221074bd4d1ce0d2","learned_equal","0.3253634791083279","0.14540147961275007"
"E018_exposed_development","c64d686c231ba3a8221074bd4d1ce0d2","learned_variance","0.34257194031735033","0.08574034673919684"
"E018_exposed_development","c64d686c231ba3a8221074bd4d1ce0d2","path_gp_active","0.5997570689073962","0.3848133077262901"
"E018_exposed_development","c64d686c231ba3a8221074bd4d1ce0d2","path_gp_variance","0.6072996393406801","0.31580073668215913"
"E018_exposed_development","c64d686c231ba3a8221074bd4d1ce0d2","random_path_gp","0.5101206042484763","0.7039318212687451"
"E018_exposed_development","c64d686c231ba3a8221074bd4d1ce0d2","zero_shot_active","0.29435787067904123","0.0"
