method,budget,metric,error_kcal_mol,cumulative_fraction,profile_count
learned_equal,6,profile_mae,0.208000008608077,0.402,1000
learned_equal,6,profile_mae,0.2081744299085801,0.403,1000
learned_equal,6,profile_mae,0.2085561470919167,0.404,1000
learned_equal,6,profile_mae,0.2090039837107066,0.405,1000
learned_equal,6,profile_mae,0.2096921726993496,0.406,1000
learned_equal,6,profile_mae,0.2099424439094981,0.407,1000
learned_equal,6,profile_mae,0.2107352750092296,0.408,1000
learned_equal,6,profile_mae,0.2113346867707116,0.409,1000
learned_equal,6,profile_mae,0.211405317190599,0.41,1000
learned_equal,6,profile_mae,0.2116060307232426,0.411,1000
learned_equal,6,profile_mae,0.2122963874590075,0.412,1000
learned_equal,6,profile_mae,0.2124189175732577,0.413,1000
learned_equal,6,profile_mae,0.2129827837637143,0.414,1000
learned_equal,6,profile_mae,0.2136790650780512,0.415,1000
learned_equal,6,profile_mae,0.2137484872290036,0.416,1000
learned_equal,6,profile_mae,0.2142373691552554,0.417,1000
learned_equal,6,profile_mae,0.2146724476157079,0.418,1000
learned_equal,6,profile_mae,0.2151709410535856,0.419,1000
learned_equal,6,profile_mae,0.2153966599821258,0.42,1000
learned_equal,6,profile_mae,0.2166663158235386,0.421,1000
learned_equal,6,profile_mae,0.2169035511187511,0.422,1000
learned_equal,6,profile_mae,0.2169301367613382,0.423,1000
learned_equal,6,profile_mae,0.2171728138438377,0.424,1000
learned_equal,6,profile_mae,0.2172605717664696,0.425,1000
learned_equal,6,profile_mae,0.2177864163780719,0.426,1000
learned_equal,6,profile_mae,0.2181925218900103,0.427,1000
learned_equal,6,profile_mae,0.2189265696973182,0.428,1000
learned_equal,6,profile_mae,0.2198748732320219,0.429,1000
learned_equal,6,profile_mae,0.2209358708809553,0.43,1000
learned_equal,6,profile_mae,0.2218668009428012,0.431,1000
learned_equal,6,profile_mae,0.2232609217348762,0.432,1000
learned_equal,6,profile_mae,0.2233395186212655,0.433,1000
learned_equal,6,profile_mae,0.2238007446520614,0.434,1000
learned_equal,6,profile_mae,0.2238173658957411,0.435,1000
learned_equal,6,profile_mae,0.2239197161288131,0.436,1000
learned_equal,6,profile_mae,0.2246507038788024,0.437,1000
learned_equal,6,profile_mae,0.2249127192873143,0.438,1000
learned_equal,6,profile_mae,0.2261896338767173,0.439,1000
learned_equal,6,profile_mae,0.2283912937951675,0.44,1000
learned_equal,6,profile_mae,0.2286331538338608,0.441,1000
learned_equal,6,profile_mae,0.2287492394325869,0.442,1000
learned_equal,6,profile_mae,0.2296792798615875,0.443,1000
learned_equal,6,profile_mae,0.2301697726491077,0.444,1000
learned_equal,6,profile_mae,0.2301930407643577,0.445,1000
learned_equal,6,profile_mae,0.2302757480874457,0.446,1000
learned_equal,6,profile_mae,0.2306801680183638,0.447,1000
learned_equal,6,profile_mae,0.2307990326415325,0.448,1000
learned_equal,6,profile_mae,0.2308521727541214,0.449,1000
learned_equal,6,profile_mae,0.2323903070588555,0.45,1000
learned_equal,6,profile_mae,0.2332975659679096,0.451,1000
learned_equal,6,profile_mae,0.2340297731991679,0.452,1000
learned_equal,6,profile_mae,0.2360500222169674,0.453,1000
learned_equal,6,profile_mae,0.2363160144980982,0.454,1000
learned_equal,6,profile_mae,0.2364508096426416,0.455,1000
learned_equal,6,profile_mae,0.2368031404766014,0.456,1000
learned_equal,6,profile_mae,0.2371913576470414,0.457,1000
learned_equal,6,profile_mae,0.2375660377053476,0.458,1000
learned_equal,6,profile_mae,0.2378725928873323,0.459,1000
learned_equal,6,profile_mae,0.2380655801644702,0.46,1000
learned_equal,6,profile_mae,0.2381417394097754,0.461,1000
learned_equal,6,profile_mae,0.2383557846547553,0.462,1000
learned_equal,6,profile_mae,0.2387388950719511,0.463,1000
learned_equal,6,profile_mae,0.2390528636935695,0.464,1000
learned_equal,6,profile_mae,0.2395786280705309,0.465,1000
learned_equal,6,profile_mae,0.2400667375325889,0.466,1000
learned_equal,6,profile_mae,0.2404060019444938,0.467,1000
learned_equal,6,profile_mae,0.2409192844739101,0.468,1000
learned_equal,6,profile_mae,0.2415997856540255,0.469,1000
learned_equal,6,profile_mae,0.241619968573117,0.47,1000
learned_equal,6,profile_mae,0.2420184194649439,0.471,1000
learned_equal,6,profile_mae,0.2425683029021252,0.472,1000
learned_equal,6,profile_mae,0.2426497546708398,0.473,1000
learned_equal,6,profile_mae,0.2427863369545063,0.474,1000
learned_equal,6,profile_mae,0.2434424528700692,0.475,1000
learned_equal,6,profile_mae,0.2436930353125911,0.476,1000
learned_equal,6,profile_mae,0.2453018059433132,0.477,1000
learned_equal,6,profile_mae,0.2455720964365476,0.478,1000
learned_equal,6,profile_mae,0.2458069992907919,0.479,1000
learned_equal,6,profile_mae,0.2458373599437925,0.48,1000
learned_equal,6,profile_mae,0.2477668233884381,0.481,1000
learned_equal,6,profile_mae,0.2481683837825975,0.482,1000
learned_equal,6,profile_mae,0.2483961278003612,0.483,1000
learned_equal,6,profile_mae,0.2489216397348604,0.484,1000
learned_equal,6,profile_mae,0.2490176590196585,0.485,1000
learned_equal,6,profile_mae,0.2493539053967774,0.486,1000
learned_equal,6,profile_mae,0.2496649296732922,0.487,1000
learned_equal,6,profile_mae,0.250599351529805,0.488,1000
learned_equal,6,profile_mae,0.2508640045209565,0.489,1000
learned_equal,6,profile_mae,0.250875436502244,0.49,1000
learned_equal,6,profile_mae,0.2526601483189923,0.491,1000
learned_equal,6,profile_mae,0.2539025604531056,0.492,1000
learned_equal,6,profile_mae,0.254591367718167,0.493,1000
learned_equal,6,profile_mae,0.2545930688833608,0.494,1000
learned_equal,6,profile_mae,0.2549300049863525,0.495,1000
learned_equal,6,profile_mae,0.2554970141997643,0.496,1000
learned_equal,6,profile_mae,0.2558197349192809,0.497,1000
learned_equal,6,profile_mae,0.2559145090660357,0.498,1000
learned_equal,6,profile_mae,0.2565076529060685,0.499,1000
learned_equal,6,profile_mae,0.2566397636029356,0.5,1000
learned_equal,6,profile_mae,0.2567241576107795,0.501,1000
learned_equal,6,profile_mae,0.2571702888547331,0.502,1000
learned_equal,6,profile_mae,0.2575881282095156,0.503,1000
learned_equal,6,profile_mae,0.2583984998950273,0.504,1000
learned_equal,6,profile_mae,0.2598885906516426,0.505,1000
learned_equal,6,profile_mae,0.2609381928210312,0.506,1000
learned_equal,6,profile_mae,0.2612221390450073,0.507,1000
learned_equal,6,profile_mae,0.2612998554029397,0.508,1000
learned_equal,6,profile_mae,0.2613282744190996,0.509,1000
learned_equal,6,profile_mae,0.2622261398426337,0.51,1000
learned_equal,6,profile_mae,0.2622777584946354,0.511,1000
learned_equal,6,profile_mae,0.2626942541864823,0.512,1000
learned_equal,6,profile_mae,0.2628235654027885,0.513,1000
learned_equal,6,profile_mae,0.2629956714210328,0.514,1000
learned_equal,6,profile_mae,0.2647498623318596,0.515,1000
learned_equal,6,profile_mae,0.2652025018273734,0.516,1000
learned_equal,6,profile_mae,0.2652093516658216,0.517,1000
learned_equal,6,profile_mae,0.2656071406649256,0.518,1000
learned_equal,6,profile_mae,0.2658030649588317,0.519,1000
learned_equal,6,profile_mae,0.2658472415489875,0.52,1000
learned_equal,6,profile_mae,0.2661178857907434,0.521,1000
learned_equal,6,profile_mae,0.2669513725383733,0.522,1000
learned_equal,6,profile_mae,0.26775715374914,0.523,1000
learned_equal,6,profile_mae,0.269093555038555,0.524,1000
learned_equal,6,profile_mae,0.2693908878579867,0.525,1000
learned_equal,6,profile_mae,0.2696861945792073,0.526,1000
learned_equal,6,profile_mae,0.2697774204095217,0.527,1000
learned_equal,6,profile_mae,0.270303499994917,0.528,1000
learned_equal,6,profile_mae,0.2710647094144653,0.529,1000
learned_equal,6,profile_mae,0.2712766804614404,0.53,1000
learned_equal,6,profile_mae,0.2747140482617838,0.531,1000
learned_equal,6,profile_mae,0.2748202524964659,0.532,1000
learned_equal,6,profile_mae,0.276462674235115,0.533,1000
learned_equal,6,profile_mae,0.2789180900529377,0.534,1000
learned_equal,6,profile_mae,0.2796624798564046,0.535,1000
learned_equal,6,profile_mae,0.2797261180346647,0.536,1000
learned_equal,6,profile_mae,0.2799679142905397,0.537,1000
learned_equal,6,profile_mae,0.2818892800442361,0.538,1000
learned_equal,6,profile_mae,0.2819535542442416,0.539,1000
learned_equal,6,profile_mae,0.2821213107598679,0.54,1000
learned_equal,6,profile_mae,0.2822191260859559,0.541,1000
learned_equal,6,profile_mae,0.282667515299269,0.542,1000
learned_equal,6,profile_mae,0.2828935157331394,0.543,1000
learned_equal,6,profile_mae,0.2831563035096038,0.544,1000
learned_equal,6,profile_mae,0.2833514316148621,0.545,1000
learned_equal,6,profile_mae,0.2836224940015051,0.546,1000
learned_equal,6,profile_mae,0.2837978935473058,0.547,1000
learned_equal,6,profile_mae,0.283808268174872,0.548,1000
learned_equal,6,profile_mae,0.2845077703820552,0.549,1000
learned_equal,6,profile_mae,0.2846839255262111,0.55,1000
learned_equal,6,profile_mae,0.2854025832799395,0.551,1000
learned_equal,6,profile_mae,0.2854580574708501,0.552,1000
learned_equal,6,profile_mae,0.2862109190294896,0.553,1000
learned_equal,6,profile_mae,0.2870212418205854,0.554,1000
learned_equal,6,profile_mae,0.2874785227179396,0.555,1000
learned_equal,6,profile_mae,0.2875807919413416,0.556,1000
learned_equal,6,profile_mae,0.2882416788619051,0.557,1000
learned_equal,6,profile_mae,0.2883194645936291,0.558,1000
learned_equal,6,profile_mae,0.288696643266514,0.559,1000
learned_equal,6,profile_mae,0.2888221666720034,0.56,1000
learned_equal,6,profile_mae,0.2890796519566043,0.561,1000
learned_equal,6,profile_mae,0.2895979281597067,0.562,1000
learned_equal,6,profile_mae,0.2898326949529257,0.563,1000
learned_equal,6,profile_mae,0.2902168007968947,0.564,1000
learned_equal,6,profile_mae,0.2915080828263537,0.565,1000
learned_equal,6,profile_mae,0.2917865228067341,0.566,1000
learned_equal,6,profile_mae,0.2929402970524581,0.567,1000
learned_equal,6,profile_mae,0.2948385915997811,0.568,1000
learned_equal,6,profile_mae,0.2951527915559482,0.569,1000
learned_equal,6,profile_mae,0.2976632647176458,0.57,1000
learned_equal,6,profile_mae,0.2988986801934519,0.571,1000
learned_equal,6,profile_mae,0.3019396886565942,0.572,1000
learned_equal,6,profile_mae,0.3021294359783385,0.573,1000
learned_equal,6,profile_mae,0.3022760477394638,0.574,1000
learned_equal,6,profile_mae,0.3023255067178451,0.575,1000
learned_equal,6,profile_mae,0.3026067746079136,0.576,1000
learned_equal,6,profile_mae,0.3030668363912489,0.577,1000
learned_equal,6,profile_mae,0.3031849652263395,0.578,1000
learned_equal,6,profile_mae,0.303914974690856,0.579,1000
learned_equal,6,profile_mae,0.3039726859436937,0.58,1000
learned_equal,6,profile_mae,0.3044739714467816,0.581,1000
learned_equal,6,profile_mae,0.3044888015194674,0.582,1000
learned_equal,6,profile_mae,0.3051970414036641,0.583,1000
learned_equal,6,profile_mae,0.3061546471684266,0.584,1000
learned_equal,6,profile_mae,0.306578951096578,0.585,1000
learned_equal,6,profile_mae,0.3065963522289194,0.586,1000
learned_equal,6,profile_mae,0.3074040548850967,0.587,1000
learned_equal,6,profile_mae,0.3081437358349745,0.588,1000
learned_equal,6,profile_mae,0.3090692588614858,0.589,1000
learned_equal,6,profile_mae,0.3097518123116419,0.59,1000
learned_equal,6,profile_mae,0.3103581992964638,0.591,1000
learned_equal,6,profile_mae,0.3111738542819107,0.592,1000
learned_equal,6,profile_mae,0.311749544823256,0.593,1000
learned_equal,6,profile_mae,0.3128384068595813,0.594,1000
learned_equal,6,profile_mae,0.3139142145516156,0.595,1000
learned_equal,6,profile_mae,0.3150884386336819,0.596,1000
learned_equal,6,profile_mae,0.3160862515558524,0.597,1000
learned_equal,6,profile_mae,0.3171299521295529,0.598,1000
learned_equal,6,profile_mae,0.3176275819147897,0.599,1000
learned_equal,6,profile_mae,0.3179045129008633,0.6,1000
learned_equal,6,profile_mae,0.3181494126874071,0.601,1000
learned_equal,6,profile_mae,0.3184340860621304,0.602,1000
learned_equal,6,profile_mae,0.3194798429645077,0.603,1000
learned_equal,6,profile_mae,0.3195684773175628,0.604,1000
learned_equal,6,profile_mae,0.3198028006926962,0.605,1000
learned_equal,6,profile_mae,0.3202624446133084,0.606,1000
learned_equal,6,profile_mae,0.320803554726544,0.607,1000
learned_equal,6,profile_mae,0.3216534483671031,0.608,1000
learned_equal,6,profile_mae,0.3216748244202143,0.609,1000
learned_equal,6,profile_mae,0.3226572727900272,0.61,1000
learned_equal,6,profile_mae,0.3231308787015484,0.611,1000
learned_equal,6,profile_mae,0.3251281307792391,0.612,1000
learned_equal,6,profile_mae,0.3254159408633501,0.613,1000
learned_equal,6,profile_mae,0.3261115953759377,0.614,1000
learned_equal,6,profile_mae,0.3266047694042771,0.615,1000
learned_equal,6,profile_mae,0.3268405813620799,0.616,1000
learned_equal,6,profile_mae,0.3275070643771285,0.617,1000
learned_equal,6,profile_mae,0.3276788019613212,0.618,1000
learned_equal,6,profile_mae,0.3281093645968918,0.619,1000
learned_equal,6,profile_mae,0.328401084187941,0.62,1000
learned_equal,6,profile_mae,0.3290856556580253,0.621,1000
learned_equal,6,profile_mae,0.3296469787387496,0.622,1000
learned_equal,6,profile_mae,0.3298599920393701,0.623,1000
learned_equal,6,profile_mae,0.329917681701816,0.624,1000
learned_equal,6,profile_mae,0.3308757259272036,0.625,1000
learned_equal,6,profile_mae,0.3311389218480617,0.626,1000
learned_equal,6,profile_mae,0.3313039177118652,0.627,1000
learned_equal,6,profile_mae,0.3320514911895724,0.628,1000
learned_equal,6,profile_mae,0.3321547711721787,0.629,1000
learned_equal,6,profile_mae,0.3329389833911158,0.63,1000
learned_equal,6,profile_mae,0.3336977629751356,0.631,1000
learned_equal,6,profile_mae,0.3343074061061424,0.632,1000
learned_equal,6,profile_mae,0.3345580872822332,0.633,1000
learned_equal,6,profile_mae,0.3363274126000745,0.634,1000
learned_equal,6,profile_mae,0.3370076669513182,0.635,1000
learned_equal,6,profile_mae,0.3379251654315601,0.636,1000
learned_equal,6,profile_mae,0.3384154668650165,0.637,1000
learned_equal,6,profile_mae,0.3392828262859932,0.638,1000
learned_equal,6,profile_mae,0.3410402017966252,0.639,1000
learned_equal,6,profile_mae,0.3433006335952492,0.64,1000
learned_equal,6,profile_mae,0.3434413214047437,0.641,1000
learned_equal,6,profile_mae,0.3435640569250256,0.642,1000
learned_equal,6,profile_mae,0.3450967057354931,0.643,1000
learned_equal,6,profile_mae,0.3452401247817366,0.644,1000
learned_equal,6,profile_mae,0.3472295576612576,0.645,1000
learned_equal,6,profile_mae,0.3476264571086361,0.646,1000
learned_equal,6,profile_mae,0.3477466009347421,0.647,1000
learned_equal,6,profile_mae,0.3481149708482852,0.648,1000
learned_equal,6,profile_mae,0.348359388137973,0.649,1000
learned_equal,6,profile_mae,0.3504147058242405,0.65,1000
learned_equal,6,profile_mae,0.3518640888938318,0.651,1000
learned_equal,6,profile_mae,0.3523162436437653,0.652,1000
learned_equal,6,profile_mae,0.3527167797990342,0.653,1000
learned_equal,6,profile_mae,0.35307160102063,0.654,1000
learned_equal,6,profile_mae,0.3539088826052985,0.655,1000
learned_equal,6,profile_mae,0.3540946436585477,0.656,1000
learned_equal,6,profile_mae,0.3547227435507413,0.657,1000
learned_equal,6,profile_mae,0.3548225142420042,0.658,1000
learned_equal,6,profile_mae,0.3548352333601253,0.659,1000
learned_equal,6,profile_mae,0.3563283823406846,0.66,1000
learned_equal,6,profile_mae,0.3567487964230523,0.661,1000
learned_equal,6,profile_mae,0.3571981234684064,0.662,1000
learned_equal,6,profile_mae,0.3574016083490404,0.663,1000
learned_equal,6,profile_mae,0.357664991448767,0.664,1000
learned_equal,6,profile_mae,0.3578397094784158,0.665,1000
learned_equal,6,profile_mae,0.3578575589854993,0.666,1000
learned_equal,6,profile_mae,0.3589153491074219,0.667,1000
learned_equal,6,profile_mae,0.3593710271673036,0.668,1000
learned_equal,6,profile_mae,0.3596803486793609,0.669,1000
learned_equal,6,profile_mae,0.3599224111160945,0.67,1000
learned_equal,6,profile_mae,0.3604655807750851,0.671,1000
learned_equal,6,profile_mae,0.3621407794689756,0.672,1000
learned_equal,6,profile_mae,0.362887626534607,0.673,1000
learned_equal,6,profile_mae,0.3673233329058447,0.674,1000
learned_equal,6,profile_mae,0.369383763701048,0.675,1000
learned_equal,6,profile_mae,0.3695713377252534,0.676,1000
learned_equal,6,profile_mae,0.3698088088717107,0.677,1000
learned_equal,6,profile_mae,0.370399269331115,0.678,1000
learned_equal,6,profile_mae,0.3719012967425767,0.679,1000
learned_equal,6,profile_mae,0.3724162249326105,0.68,1000
learned_equal,6,profile_mae,0.3727261546295887,0.681,1000
learned_equal,6,profile_mae,0.376178845312805,0.682,1000
learned_equal,6,profile_mae,0.3761875736764737,0.683,1000
learned_equal,6,profile_mae,0.3777132265017227,0.684,1000
learned_equal,6,profile_mae,0.3788887731780797,0.685,1000
learned_equal,6,profile_mae,0.3797833937400061,0.686,1000
learned_equal,6,profile_mae,0.3802557234600887,0.687,1000
learned_equal,6,profile_mae,0.3804880420670721,0.688,1000
learned_equal,6,profile_mae,0.3815893140555784,0.689,1000
learned_equal,6,profile_mae,0.382505518207283,0.69,1000
learned_equal,6,profile_mae,0.3827663553570342,0.691,1000
learned_equal,6,profile_mae,0.3829999280476544,0.692,1000
learned_equal,6,profile_mae,0.3858871391275048,0.693,1000
learned_equal,6,profile_mae,0.3860581635030826,0.694,1000
learned_equal,6,profile_mae,0.3872375150415843,0.695,1000
learned_equal,6,profile_mae,0.38744070221431,0.696,1000
learned_equal,6,profile_mae,0.3879971323548539,0.697,1000
learned_equal,6,profile_mae,0.3885551368611845,0.698,1000
learned_equal,6,profile_mae,0.3886379290835881,0.699,1000
learned_equal,6,profile_mae,0.3888064258745153,0.7,1000
learned_equal,6,profile_mae,0.3890412439635589,0.701,1000
learned_equal,6,profile_mae,0.3893261496820461,0.702,1000
learned_equal,6,profile_mae,0.3901061090174494,0.703,1000
learned_equal,6,profile_mae,0.3903498776115067,0.704,1000
learned_equal,6,profile_mae,0.3910254840040165,0.705,1000
learned_equal,6,profile_mae,0.3911352223398736,0.706,1000
learned_equal,6,profile_mae,0.3913145042731167,0.707,1000
learned_equal,6,profile_mae,0.3919889572739873,0.708,1000
learned_equal,6,profile_mae,0.3927349650470073,0.709,1000
learned_equal,6,profile_mae,0.3929685805085479,0.71,1000
learned_equal,6,profile_mae,0.3931174955876323,0.711,1000
learned_equal,6,profile_mae,0.393310885694595,0.712,1000
learned_equal,6,profile_mae,0.3946330878450204,0.713,1000
learned_equal,6,profile_mae,0.394909502694657,0.714,1000
learned_equal,6,profile_mae,0.3955194246055455,0.715,1000
learned_equal,6,profile_mae,0.3962432032347585,0.716,1000
learned_equal,6,profile_mae,0.3969193421995967,0.717,1000
learned_equal,6,profile_mae,0.3984573862427217,0.718,1000
learned_equal,6,profile_mae,0.399369239477135,0.719,1000
learned_equal,6,profile_mae,0.3998209049563448,0.72,1000
learned_equal,6,profile_mae,0.4000655791744647,0.721,1000
learned_equal,6,profile_mae,0.4005905495212841,0.722,1000
learned_equal,6,profile_mae,0.4032710188088749,0.723,1000
learned_equal,6,profile_mae,0.4033938616565422,0.724,1000
learned_equal,6,profile_mae,0.4034688204649257,0.725,1000
learned_equal,6,profile_mae,0.4037636361430386,0.726,1000
learned_equal,6,profile_mae,0.4051478405482031,0.727,1000
learned_equal,6,profile_mae,0.4083019242130167,0.728,1000
learned_equal,6,profile_mae,0.4103126371406495,0.729,1000
learned_equal,6,profile_mae,0.4107954393457809,0.73,1000
learned_equal,6,profile_mae,0.4117754246968922,0.731,1000
learned_equal,6,profile_mae,0.4118455944420977,0.732,1000
learned_equal,6,profile_mae,0.413879776402174,0.733,1000
learned_equal,6,profile_mae,0.4147345442289443,0.734,1000
learned_equal,6,profile_mae,0.4153414781902165,0.735,1000
learned_equal,6,profile_mae,0.4159169043794189,0.736,1000
learned_equal,6,profile_mae,0.4160381072618571,0.737,1000
learned_equal,6,profile_mae,0.4162368685794284,0.738,1000
learned_equal,6,profile_mae,0.4167897998231498,0.739,1000
learned_equal,6,profile_mae,0.4173375968946776,0.74,1000
learned_equal,6,profile_mae,0.4188166157979732,0.741,1000
learned_equal,6,profile_mae,0.4189644884152857,0.742,1000
learned_equal,6,profile_mae,0.4191469345989874,0.743,1000
learned_equal,6,profile_mae,0.4198426638380112,0.744,1000
learned_equal,6,profile_mae,0.4217878406767717,0.745,1000
learned_equal,6,profile_mae,0.4225918280417167,0.746,1000
learned_equal,6,profile_mae,0.4247658975271024,0.747,1000
learned_equal,6,profile_mae,0.4256437770262411,0.748,1000
learned_equal,6,profile_mae,0.425729046036333,0.749,1000
learned_equal,6,profile_mae,0.4264015946336512,0.75,1000
learned_equal,6,profile_mae,0.4268686456308978,0.751,1000
learned_equal,6,profile_mae,0.4296987233824325,0.752,1000
learned_equal,6,profile_mae,0.4305036443306013,0.753,1000
learned_equal,6,profile_mae,0.4307765215399304,0.754,1000
learned_equal,6,profile_mae,0.4308537164882139,0.755,1000
learned_equal,6,profile_mae,0.4320993509027868,0.756,1000
learned_equal,6,profile_mae,0.4328988570577842,0.757,1000
learned_equal,6,profile_mae,0.4333635776282299,0.758,1000
learned_equal,6,profile_mae,0.4334735132244711,0.759,1000
learned_equal,6,profile_mae,0.434681974679542,0.76,1000
learned_equal,6,profile_mae,0.4362732542525195,0.761,1000
learned_equal,6,profile_mae,0.4371945637607823,0.762,1000
learned_equal,6,profile_mae,0.4385596752441124,0.763,1000
learned_equal,6,profile_mae,0.4386348204177663,0.764,1000
learned_equal,6,profile_mae,0.4404892797807534,0.765,1000
learned_equal,6,profile_mae,0.4440259403881235,0.766,1000
learned_equal,6,profile_mae,0.4486206257217631,0.767,1000
learned_equal,6,profile_mae,0.4503104965808723,0.768,1000
learned_equal,6,profile_mae,0.453711417755783,0.769,1000
learned_equal,6,profile_mae,0.4540906440563022,0.77,1000
learned_equal,6,profile_mae,0.4548460750453071,0.771,1000
learned_equal,6,profile_mae,0.4568477195564281,0.772,1000
learned_equal,6,profile_mae,0.4576570100035606,0.773,1000
learned_equal,6,profile_mae,0.4581314122461346,0.774,1000
learned_equal,6,profile_mae,0.4589099862919838,0.775,1000
learned_equal,6,profile_mae,0.4592414171399864,0.776,1000
learned_equal,6,profile_mae,0.4617025046954056,0.777,1000
learned_equal,6,profile_mae,0.4637714446953148,0.778,1000
learned_equal,6,profile_mae,0.4644037447218714,0.779,1000
learned_equal,6,profile_mae,0.4656840464567813,0.78,1000
learned_equal,6,profile_mae,0.4664928599288161,0.781,1000
learned_equal,6,profile_mae,0.4665793426606106,0.782,1000
learned_equal,6,profile_mae,0.4675739570244744,0.783,1000
learned_equal,6,profile_mae,0.4676001465101704,0.784,1000
learned_equal,6,profile_mae,0.4676019217213277,0.785,1000
learned_equal,6,profile_mae,0.4679677127967987,0.786,1000
learned_equal,6,profile_mae,0.4681818437081867,0.787,1000
learned_equal,6,profile_mae,0.4684920197216972,0.788,1000
learned_equal,6,profile_mae,0.4687711851859224,0.789,1000
learned_equal,6,profile_mae,0.4691907889353843,0.79,1000
learned_equal,6,profile_mae,0.4699467020044811,0.791,1000
learned_equal,6,profile_mae,0.4720043237335837,0.792,1000
learned_equal,6,profile_mae,0.4722394971866452,0.793,1000
learned_equal,6,profile_mae,0.472663751548495,0.794,1000
learned_equal,6,profile_mae,0.4727014844862396,0.795,1000
learned_equal,6,profile_mae,0.4734808590365977,0.796,1000
learned_equal,6,profile_mae,0.4735750643515922,0.797,1000
learned_equal,6,profile_mae,0.4751603810129474,0.798,1000
learned_equal,6,profile_mae,0.4769431025679167,0.799,1000
learned_equal,6,profile_mae,0.4783001550884014,0.8,1000
learned_equal,6,profile_mae,0.4804057634225769,0.801,1000
learned_equal,6,profile_mae,0.4825382719695266,0.802,1000
learned_equal,6,profile_mae,0.4845410025546648,0.803,1000
learned_equal,6,profile_mae,0.4849842341272528,0.804,1000
learned_equal,6,profile_mae,0.4852591769192242,0.805,1000
learned_equal,6,profile_mae,0.485327182645765,0.806,1000
learned_equal,6,profile_mae,0.4855950142681055,0.807,1000
learned_equal,6,profile_mae,0.4857760374678198,0.808,1000
learned_equal,6,profile_mae,0.4894127606451437,0.809,1000
learned_equal,6,profile_mae,0.4905867117996644,0.81,1000
learned_equal,6,profile_mae,0.4921282344259668,0.811,1000
learned_equal,6,profile_mae,0.4994504393156143,0.812,1000
learned_equal,6,profile_mae,0.501274866176217,0.813,1000
learned_equal,6,profile_mae,0.5023296593080989,0.814,1000
learned_equal,6,profile_mae,0.5028464433972945,0.815,1000
learned_equal,6,profile_mae,0.5083305848185596,0.816,1000
learned_equal,6,profile_mae,0.508855087966789,0.817,1000
learned_equal,6,profile_mae,0.5140076163744046,0.818,1000
learned_equal,6,profile_mae,0.5143316652543526,0.819,1000
learned_equal,6,profile_mae,0.5144418529049265,0.82,1000
learned_equal,6,profile_mae,0.5156959725142022,0.821,1000
learned_equal,6,profile_mae,0.5183139934727781,0.822,1000
learned_equal,6,profile_mae,0.5197608854448775,0.823,1000
learned_equal,6,profile_mae,0.5213295057322805,0.824,1000
learned_equal,6,profile_mae,0.5214920382533471,0.825,1000
learned_equal,6,profile_mae,0.5220515166062679,0.826,1000
learned_equal,6,profile_mae,0.5228763305422718,0.827,1000
learned_equal,6,profile_mae,0.5234355626142627,0.828,1000
learned_equal,6,profile_mae,0.5242439938080375,0.829,1000
learned_equal,6,profile_mae,0.5252252874237454,0.83,1000
learned_equal,6,profile_mae,0.52547594115009,0.831,1000
learned_equal,6,profile_mae,0.5260341978792519,0.832,1000
learned_equal,6,profile_mae,0.5271116963777728,0.833,1000
learned_equal,6,profile_mae,0.5308723174116897,0.834,1000
learned_equal,6,profile_mae,0.5326785856955636,0.835,1000
learned_equal,6,profile_mae,0.5329423266279075,0.836,1000
learned_equal,6,profile_mae,0.5336837280037929,0.837,1000
learned_equal,6,profile_mae,0.5339854076069893,0.838,1000
learned_equal,6,profile_mae,0.5372394979319349,0.839,1000
learned_equal,6,profile_mae,0.5378953122077995,0.84,1000
learned_equal,6,profile_mae,0.539677171787096,0.841,1000
learned_equal,6,profile_mae,0.542343538439103,0.842,1000
learned_equal,6,profile_mae,0.5426665589343193,0.843,1000
learned_equal,6,profile_mae,0.5429388310701356,0.844,1000
learned_equal,6,profile_mae,0.5447285792380422,0.845,1000
learned_equal,6,profile_mae,0.5448183169202364,0.846,1000
learned_equal,6,profile_mae,0.5450268364958156,0.847,1000
learned_equal,6,profile_mae,0.5452588696835757,0.848,1000
learned_equal,6,profile_mae,0.546084429400829,0.849,1000
learned_equal,6,profile_mae,0.54857631938027,0.85,1000
learned_equal,6,profile_mae,0.5502281742370009,0.851,1000
learned_equal,6,profile_mae,0.5518227343109573,0.852,1000
learned_equal,6,profile_mae,0.5527971501356389,0.853,1000
learned_equal,6,profile_mae,0.5535222355411615,0.854,1000
learned_equal,6,profile_mae,0.5574286033370062,0.855,1000
learned_equal,6,profile_mae,0.559013543955292,0.856,1000
learned_equal,6,profile_mae,0.5596579661083867,0.857,1000
learned_equal,6,profile_mae,0.5623256443742789,0.858,1000
learned_equal,6,profile_mae,0.575387523525928,0.859,1000
learned_equal,6,profile_mae,0.575907791529641,0.86,1000
learned_equal,6,profile_mae,0.5829518461066067,0.861,1000
learned_equal,6,profile_mae,0.5841122704480171,0.862,1000
learned_equal,6,profile_mae,0.5843268469858104,0.863,1000
learned_equal,6,profile_mae,0.5847653032282099,0.864,1000
learned_equal,6,profile_mae,0.5852510755664603,0.865,1000
learned_equal,6,profile_mae,0.5887508790881526,0.866,1000
learned_equal,6,profile_mae,0.5895634357913803,0.867,1000
learned_equal,6,profile_mae,0.5910356229335999,0.868,1000
